Slot,Objective,R_nom,B_nom,R_wc,B_wc,Op,Adds,Removes,Time(s)
169,0.0616,0.4000,0.0616,N/A,N/A,0.4000,4,2,0.16
170,0.4612,0.7143,0.0469,N/A,N/A,0.3000,3,5,0.15
171,0.4418,0.8000,0.0418,N/A,N/A,0.4000,4,4,0.17
172,0.4880,0.8000,0.0880,N/A,N/A,0.4000,4,4,0.14
173,0.7463,1.0000,0.0463,N/A,N/A,0.3000,3,5,0.13
174,0.3862,0.6667,0.0195,N/A,N/A,0.3000,3,2,0.13
175,0.4255,1.0000,0.0255,N/A,N/A,0.6000,6,4,0.17
176,0.5100,0.6667,0.0433,N/A,N/A,0.2000,2,4,0.15
177,0.6969,0.7500,0.0469,N/A,N/A,0.1000,1,3,0.12
178,0.3543,0.5000,0.0543,N/A,N/A,0.2000,2,1,0.13
179,0.7390,1.0000,0.0390,N/A,N/A,0.3000,3,3,0.13
180,0.9502,1.0000,0.0502,N/A,N/A,0.1000,1,3,0.10
181,0.7330,1.0000,0.0330,N/A,N/A,0.3000,3,1,0.13
182,0.5768,1.0000,0.0768,N/A,N/A,0.5000,5,3,0.14
183,0.4830,0.8000,0.0830,N/A,N/A,0.4000,4,4,0.14
184,0.6538,1.0000,0.0538,N/A,N/A,0.4000,4,5,0.14
185,0.6443,1.0000,0.0443,N/A,N/A,0.4000,4,4,0.15
186,0.6625,1.0000,0.0625,N/A,N/A,0.4000,4,4,0.13
187,1.0113,1.0000,0.1113,N/A,N/A,0.1000,1,4,0.09
188,0.9221,1.0000,0.0221,N/A,N/A,0.1000,1,1,0.11
189,0.9117,1.0000,0.1117,N/A,N/A,0.2000,2,1,0.10
190,0.4740,1.0000,0.0740,N/A,N/A,0.6000,6,2,0.16
191,0.5658,1.0000,0.0658,N/A,N/A,0.5000,5,6,0.15
192,0.5182,1.0000,0.0182,N/A,N/A,0.5000,5,5,0.19
193,0.4817,0.8000,0.0817,N/A,N/A,0.4000,4,4,0.14
194,0.7054,1.0000,0.1054,N/A,N/A,0.4000,4,5,0.12
195,0.4171,0.7500,0.0671,N/A,N/A,0.4000,4,3,0.16
196,0.4396,1.0000,0.0396,N/A,N/A,0.6000,6,5,0.17
197,0.4621,0.8333,0.0288,N/A,N/A,0.4000,4,5,0.16
198,0.7916,1.0000,0.0916,N/A,N/A,0.3000,3,5,0.11
199,0.5015,0.6667,0.0348,N/A,N/A,0.2000,2,2,0.14
200,0.1974,0.3333,0.0641,N/A,N/A,0.2000,2,1,0.14
201,0.6489,1.0000,0.0489,N/A,N/A,0.4000,4,4,0.13
202,0.3136,0.7500,0.0636,N/A,N/A,0.5000,5,3,0.15
203,0.7000,1.0000,0.0000,N/A,N/A,0.3000,3,6,0.14
204,0.2900,0.6667,0.0233,N/A,N/A,0.4000,4,2,0.17
205,0.6110,0.8000,0.0110,N/A,N/A,0.2000,2,4,0.14
206,0.6639,0.6667,0.0972,N/A,N/A,0.1000,1,2,0.10
207,0.7482,1.0000,0.0482,N/A,N/A,0.3000,3,2,0.12
208,0.5064,0.6667,0.0397,N/A,N/A,0.2000,2,2,0.12
209,0.4122,0.6667,0.0455,N/A,N/A,0.3000,3,2,0.14
210,0.6287,1.0000,0.0287,N/A,N/A,0.4000,4,4,0.16
211,0.4907,0.7500,0.0407,N/A,N/A,0.3000,3,3,0.14
212,0.8562,1.0000,0.0562,N/A,N/A,0.2000,2,4,0.11
213,0.7929,1.0000,0.0929,N/A,N/A,0.3000,3,2,0.11
214,0.6790,1.0000,0.0790,N/A,N/A,0.4000,4,3,0.13
215,0.7333,1.0000,0.0333,N/A,N/A,0.3000,3,4,0.13
216,0.3122,0.6667,0.0455,N/A,N/A,0.4000,4,2,0.15
217,0.4324,0.8000,0.0324,N/A,N/A,0.4000,4,4,0.17
218,0.4324,0.8000,0.0324,N/A,N/A,0.4000,4,4,0.15
219,0.4313,0.6000,0.0313,N/A,N/A,0.2000,2,3,0.16
220,0.4977,0.7500,0.0477,N/A,N/A,0.3000,3,3,0.14
221,0.6585,1.0000,0.0585,N/A,N/A,0.4000,4,4,0.14
222,0.6215,1.0000,0.0215,N/A,N/A,0.4000,4,4,0.16
223,0.4340,1.0000,0.0340,N/A,N/A,0.6000,6,4,0.19
224,0.5822,0.8333,0.0488,N/A,N/A,0.3000,3,5,0.14
225,0.6908,0.7500,0.0408,N/A,N/A,0.1000,1,3,0.14
226,0.7332,1.0000,0.0332,N/A,N/A,0.3000,3,2,0.14
227,0.6668,1.0000,0.0668,N/A,N/A,0.4000,4,3,0.14
228,0.3935,0.7500,0.0435,N/A,N/A,0.4000,4,3,0.14
229,0.6664,1.0000,0.0664,N/A,N/A,0.4000,4,5,0.13
230,0.4383,1.0000,0.0383,N/A,N/A,0.6000,6,4,0.17
231,0.7326,1.0000,0.0326,N/A,N/A,0.3000,3,6,0.12
232,0.3843,0.6667,0.0176,N/A,N/A,0.3000,3,2,0.16
233,0.7226,1.0000,0.0226,N/A,N/A,0.3000,3,4,0.14
234,0.4217,0.6667,0.0550,N/A,N/A,0.3000,3,2,0.14
235,1.0195,1.0000,0.1195,N/A,N/A,0.1000,1,4,0.10
236,-0.1626,0.0000,0.0374,N/A,N/A,0.2000,2,0,0.13
237,0.6522,1.0000,0.0522,N/A,N/A,0.4000,4,3,0.15
238,0.3162,0.7500,0.0662,N/A,N/A,0.5000,5,3,0.15
239,0.3260,0.6667,0.0593,N/A,N/A,0.4000,4,4,0.14
240,0.5195,0.6667,0.0528,N/A,N/A,0.2000,2,4,0.12
241,0.7610,1.0000,0.0610,N/A,N/A,0.3000,3,4,0.13
242,0.7138,1.0000,0.0138,N/A,N/A,0.3000,3,3,0.14
243,0.6491,1.0000,0.0491,N/A,N/A,0.4000,4,3,0.13
244,0.7499,1.0000,0.0499,N/A,N/A,0.3000,3,4,0.12
245,0.6610,1.0000,0.0610,N/A,N/A,0.4000,4,3,0.14
246,0.7429,1.0000,0.0429,N/A,N/A,0.3000,3,4,0.13
247,0.5212,1.0000,0.0212,N/A,N/A,0.5000,5,3,0.17
248,0.4404,1.0000,0.0404,N/A,N/A,0.6000,6,5,0.18
249,0.5406,1.0000,0.0406,N/A,N/A,0.5000,5,6,0.16
250,0.4442,0.8000,0.0442,N/A,N/A,0.4000,4,4,0.15
251,0.5690,0.8000,0.0690,N/A,N/A,0.3000,3,4,0.13
252,0.4258,1.0000,0.0258,N/A,N/A,0.6000,6,4,0.19
253,0.5303,1.0000,0.0303,N/A,N/A,0.5000,5,6,0.17
254,0.3355,0.8000,0.0355,N/A,N/A,0.5000,5,4,0.17
255,0.5566,1.0000,0.0566,N/A,N/A,0.5000,5,6,0.15
256,0.8671,1.0000,0.0671,N/A,N/A,0.2000,2,5,0.11
257,0.3895,0.5000,0.0895,N/A,N/A,0.2000,2,1,0.11
258,0.5334,1.0000,0.0334,N/A,N/A,0.5000,5,3,0.15
259,0.6112,1.0000,0.0112,N/A,N/A,0.4000,4,5,0.15
260,0.8510,1.0000,0.0510,N/A,N/A,0.2000,2,4,0.12
261,0.0126,0.5000,0.0126,N/A,N/A,0.5000,5,1,0.19
262,0.4934,0.8333,0.0601,N/A,N/A,0.4000,4,5,0.14
263,0.5259,0.8000,0.0259,N/A,N/A,0.3000,3,4,0.16
264,0.4144,0.7500,0.0644,N/A,N/A,0.4000,4,3,0.15
265,0.3324,0.8000,0.0324,N/A,N/A,0.5000,5,4,0.18
266,0.3581,0.8333,0.0248,N/A,N/A,0.5000,5,5,0.22
267,0.5466,1.0000,0.0466,N/A,N/A,0.5000,5,6,0.16
268,0.7464,1.0000,0.0464,N/A,N/A,0.3000,3,5,0.13
269,0.2050,0.6667,0.0384,N/A,N/A,0.5000,5,2,0.18
270,0.3480,1.0000,0.0480,N/A,N/A,0.7000,7,6,0.17
271,0.6472,1.0000,0.0472,N/A,N/A,0.4000,4,7,0.15
272,0.8331,1.0000,0.0331,N/A,N/A,0.2000,2,4,0.14
273,0.2399,0.5000,0.0399,N/A,N/A,0.3000,3,1,0.18
274,0.6185,1.0000,0.0185,N/A,N/A,0.4000,4,4,0.18
275,0.7242,1.0000,0.0242,N/A,N/A,0.3000,3,4,0.14
276,0.7327,1.0000,0.0327,N/A,N/A,0.3000,3,3,0.16
277,0.6489,1.0000,0.0489,N/A,N/A,0.4000,4,3,0.14
278,0.4908,0.7500,0.0408,N/A,N/A,0.3000,3,3,0.15
279,0.5264,1.0000,0.0264,N/A,N/A,0.5000,5,4,0.20
280,0.4318,1.0000,0.0318,N/A,N/A,0.6000,6,5,0.20
281,0.2276,0.5000,0.0276,N/A,N/A,0.3000,3,3,0.22
282,0.3230,1.0000,0.0230,N/A,N/A,0.7000,7,6,0.24
283,0.5920,0.8571,0.0349,N/A,N/A,0.3000,3,6,0.17
284,0.1678,0.7500,0.0178,N/A,N/A,0.6000,6,3,0.20
285,0.8476,0.8571,0.0905,N/A,N/A,0.1000,1,6,0.11
286,0.2000,0.5000,0.0000,N/A,N/A,0.3000,3,1,0.17
287,0.1719,0.7500,0.0219,N/A,N/A,0.6000,6,3,0.24
288,0.5278,0.8571,0.0707,N/A,N/A,0.4000,4,6,0.15
289,0.5066,1.0000,0.0066,N/A,N/A,0.5000,5,5,0.18
290,0.5384,1.0000,0.0384,N/A,N/A,0.5000,5,5,0.17
291,0.4444,1.0000,0.0444,N/A,N/A,0.6000,6,5,0.18
292,0.6624,1.0000,0.0624,N/A,N/A,0.4000,4,6,0.14
293,0.5580,1.0000,0.0580,N/A,N/A,0.5000,5,4,0.15
294,0.3573,0.8000,0.0573,N/A,N/A,0.5000,5,4,0.16
295,0.5279,1.0000,0.0279,N/A,N/A,0.5000,5,6,0.19
296,0.2518,0.8000,0.0518,N/A,N/A,0.6000,6,4,0.18
297,0.2643,1.0000,0.0643,N/A,N/A,0.8000,8,7,0.18
298,0.7313,0.8750,0.0563,N/A,N/A,0.2000,2,7,0.13
299,0.6455,1.0000,0.0455,N/A,N/A,0.4000,4,3,0.14
300,0.5195,1.0000,0.0195,N/A,N/A,0.5000,5,4,0.19
301,0.0364,0.6000,0.0364,N/A,N/A,0.6000,6,3,0.22
302,0.2794,0.7500,0.0294,N/A,N/A,0.5000,5,6,0.19
303,0.4501,0.7143,0.0358,N/A,N/A,0.3000,3,5,0.17
304,0.3348,1.0000,0.0348,N/A,N/A,0.7000,7,5,0.20
305,0.4603,1.0000,0.0603,N/A,N/A,0.6000,6,7,0.16
306,0.5514,1.0000,0.0514,N/A,N/A,0.5000,5,6,0.15
307,0.4324,1.0000,0.0324,N/A,N/A,0.6000,6,5,0.20
308,0.2834,0.8333,0.0501,N/A,N/A,0.6000,6,5,0.23
309,0.3492,1.0000,0.0492,N/A,N/A,0.7000,7,7,0.22
310,0.2488,0.7143,0.0345,N/A,N/A,0.5000,5,5,0.21
311,0.3661,0.7143,0.0518,N/A,N/A,0.4000,4,5,0.17
312,0.3448,1.0000,0.0448,N/A,N/A,0.7000,7,6,0.18
313,0.5176,0.8571,0.0604,N/A,N/A,0.4000,4,6,0.14
314,0.3380,1.0000,0.0380,N/A,N/A,0.7000,7,5,0.21
315,0.2978,0.8571,0.0407,N/A,N/A,0.6000,6,6,0.19
316,0.3942,0.8571,0.0370,N/A,N/A,0.5000,5,6,0.18
317,0.4744,0.8333,0.0411,N/A,N/A,0.4000,4,5,0.16
318,0.5489,1.0000,0.0489,N/A,N/A,0.5000,5,5,0.15
319,0.7488,1.0000,0.0488,N/A,N/A,0.3000,3,5,0.12
320,0.6232,1.0000,0.0232,N/A,N/A,0.4000,4,3,0.22
321,0.4680,0.7500,0.0180,N/A,N/A,0.3000,3,3,0.19
322,0.7312,1.0000,0.0312,N/A,N/A,0.3000,3,4,0.15
323,0.5342,1.0000,0.0342,N/A,N/A,0.5000,5,3,0.17
324,0.5522,1.0000,0.0522,N/A,N/A,0.5000,5,5,0.18
325,0.4394,0.8000,0.0394,N/A,N/A,0.4000,4,4,0.18
326,0.6828,1.0000,0.0828,N/A,N/A,0.4000,4,5,0.14
327,0.7806,1.0000,0.0806,N/A,N/A,0.3000,3,4,0.12
328,0.4467,1.0000,0.0467,N/A,N/A,0.6000,6,3,0.19
329,0.3579,0.8333,0.0246,N/A,N/A,0.5000,5,5,0.19
330,0.6034,0.8333,0.0701,N/A,N/A,0.3000,3,5,0.14
331,0.3942,0.7500,0.0442,N/A,N/A,0.4000,4,3,0.15
332,0.3739,0.6000,0.0739,N/A,N/A,0.3000,3,3,0.14
333,0.4242,0.8000,0.0242,N/A,N/A,0.4000,4,4,0.16
334,0.4553,0.8000,0.0553,N/A,N/A,0.4000,4,4,0.15
335,0.5587,1.0000,0.0587,N/A,N/A,0.5000,5,5,0.15
336,0.4417,1.0000,0.0417,N/A,N/A,0.6000,6,5,0.18
337,0.6233,1.0000,0.0233,N/A,N/A,0.4000,4,6,0.16
338,0.8163,1.0000,0.0163,N/A,N/A,0.2000,2,4,0.12
339,0.0314,0.5000,0.0314,N/A,N/A,0.5000,5,1,0.16
340,0.7191,1.0000,0.0191,N/A,N/A,0.3000,3,6,0.13
341,0.5616,1.0000,0.0616,N/A,N/A,0.5000,5,3,0.15
342,0.5353,1.0000,0.0353,N/A,N/A,0.5000,5,5,0.17
343,0.5260,1.0000,0.0260,N/A,N/A,0.5000,5,5,0.20
344,0.5620,1.0000,0.0620,N/A,N/A,0.5000,5,5,0.16
345,0.4457,1.0000,0.0457,N/A,N/A,0.6000,6,5,0.20
346,0.4797,0.8333,0.0464,N/A,N/A,0.4000,4,5,0.19
347,0.3819,0.8000,0.0819,N/A,N/A,0.5000,5,4,0.19
348,0.5266,1.0000,0.0266,N/A,N/A,0.5000,5,6,0.18
349,0.2326,0.8000,0.0326,N/A,N/A,0.6000,6,4,0.22
350,0.4058,0.8571,0.0487,N/A,N/A,0.5000,5,6,0.19
351,0.6767,0.8333,0.0434,N/A,N/A,0.2000,2,5,0.15
352,1.0171,1.0000,0.1171,N/A,N/A,0.1000,1,3,0.10
353,0.8935,1.0000,0.0935,N/A,N/A,0.2000,2,1,0.11
354,0.4381,1.0000,0.0381,N/A,N/A,0.6000,6,2,0.21
355,0.8437,1.0000,0.0437,N/A,N/A,0.2000,2,6,0.13
356,0.2250,0.5000,0.0250,N/A,N/A,0.3000,3,1,0.16
357,0.7599,1.0000,0.0599,N/A,N/A,0.3000,3,4,0.12
358,0.2034,0.6667,0.0367,N/A,N/A,0.5000,5,2,0.19
359,0.8495,1.0000,0.0495,N/A,N/A,0.2000,2,6,0.13
360,0.6790,1.0000,0.0790,N/A,N/A,0.4000,4,2,0.13
361,0.5910,0.7500,0.0410,N/A,N/A,0.2000,2,3,0.13
362,0.4212,0.6667,0.0546,N/A,N/A,0.3000,3,2,0.14
363,0.5498,1.0000,0.0498,N/A,N/A,0.5000,5,4,0.15
364,0.7868,1.0000,0.0868,N/A,N/A,0.3000,3,5,0.12
365,0.8019,1.0000,0.1019,N/A,N/A,0.3000,3,3,0.12
366,0.9078,1.0000,0.1078,N/A,N/A,0.2000,2,3,0.11
367,0.6333,1.0000,0.0333,N/A,N/A,0.4000,4,2,0.13
368,0.7578,1.0000,0.0578,N/A,N/A,0.3000,3,4,0.13
369,0.3889,0.3333,0.0556,N/A,N/A,0.0000,0,1,0.12
370,0.9214,1.0000,0.0214,N/A,N/A,0.1000,1,2,0.12
371,0.6760,1.0000,0.0760,N/A,N/A,0.4000,4,1,0.13
372,0.5200,0.7500,0.0700,N/A,N/A,0.3000,3,3,0.12
373,0.4000,0.7500,0.0500,N/A,N/A,0.4000,4,3,0.15
374,0.5485,1.0000,0.0485,N/A,N/A,0.5000,5,5,0.16
375,0.7889,1.0000,0.0889,N/A,N/A,0.3000,3,5,0.12
376,0.6233,1.0000,0.0233,N/A,N/A,0.4000,4,3,0.17
377,0.7535,1.0000,0.0535,N/A,N/A,0.3000,3,4,0.12
378,0.4622,1.0000,0.0622,N/A,N/A,0.6000,6,3,0.16
379,0.5598,1.0000,0.0598,N/A,N/A,0.5000,5,6,0.14
380,0.7362,1.0000,0.0362,N/A,N/A,0.3000,3,5,0.16
381,0.8299,1.0000,0.0299,N/A,N/A,0.2000,2,3,0.12
382,0.6462,1.0000,0.0462,N/A,N/A,0.4000,4,2,0.15
383,0.5208,1.0000,0.0208,N/A,N/A,0.5000,5,4,0.19
384,0.6927,1.0000,0.0927,N/A,N/A,0.4000,4,5,0.12
385,0.7124,1.0000,0.0124,N/A,N/A,0.3000,3,4,0.14
386,0.6633,1.0000,0.0633,N/A,N/A,0.4000,4,3,0.13
387,0.4265,1.0000,0.0265,N/A,N/A,0.6000,6,4,0.20
388,0.4811,0.8333,0.0478,N/A,N/A,0.4000,4,5,0.16
389,0.8152,1.0000,0.0152,N/A,N/A,0.2000,2,5,0.12
390,0.3119,0.5000,0.0119,N/A,N/A,0.2000,2,1,0.14
391,0.1686,0.3333,0.0353,N/A,N/A,0.2000,2,1,0.17
392,0.9282,1.0000,0.0282,N/A,N/A,0.1000,1,4,0.11
393,0.7758,1.0000,0.0758,N/A,N/A,0.3000,3,1,0.12
394,0.1947,0.6667,0.0281,N/A,N/A,0.5000,5,2,0.18
395,0.5734,0.8333,0.0401,N/A,N/A,0.3000,3,5,0.14
396,0.3775,0.7500,0.0275,N/A,N/A,0.4000,4,3,0.17
397,0.5520,0.8000,0.0520,N/A,N/A,0.3000,3,4,0.15
398,0.3760,0.7500,0.0260,N/A,N/A,0.4000,4,3,0.16
399,0.7137,1.0000,0.0137,N/A,N/A,0.3000,3,5,0.13
400,0.5155,0.6667,0.0488,N/A,N/A,0.2000,2,2,0.13
401,0.6287,1.0000,0.0287,N/A,N/A,0.4000,4,3,0.14
402,0.3677,0.7500,0.0177,N/A,N/A,0.4000,4,3,0.19
403,0.5388,1.0000,0.0388,N/A,N/A,0.5000,5,5,0.17
404,0.4425,0.8000,0.0425,N/A,N/A,0.4000,4,4,0.14
405,0.5555,0.8000,0.0555,N/A,N/A,0.3000,3,4,0.14
406,0.5961,1.0000,0.0961,N/A,N/A,0.5000,5,4,0.14
407,0.4194,1.0000,0.0194,N/A,N/A,0.6000,6,5,0.18
408,0.1635,0.8333,0.0302,N/A,N/A,0.7000,7,5,0.23
409,-0.0443,0.6250,0.0307,N/A,N/A,0.7000,7,5,0.29
410,0.0196,0.7000,0.0196,N/A,N/A,0.7000,7,7,0.28
411,0.2314,0.9000,0.0314,N/A,N/A,0.7000,7,9,0.23
412,0.6065,0.8750,0.0315,N/A,N/A,0.3000,3,7,0.15
413,0.6810,1.0000,0.0810,N/A,N/A,0.4000,4,4,0.13
414,0.5161,1.0000,0.0161,N/A,N/A,0.5000,5,4,0.17
415,0.5345,1.0000,0.0345,N/A,N/A,0.5000,5,5,0.18
416,0.5375,1.0000,0.0375,N/A,N/A,0.5000,5,5,0.15
417,0.5248,1.0000,0.0248,N/A,N/A,0.5000,5,5,0.19
418,1.0024,1.0000,0.1024,N/A,N/A,0.1000,1,5,0.09
419,0.2359,1.0000,0.0359,N/A,N/A,0.8000,8,1,0.31
420,0.7171,1.0000,0.0171,N/A,N/A,0.3000,3,8,0.15
421,0.0861,0.6667,0.0195,N/A,N/A,0.6000,6,2,0.22
422,0.4158,0.8571,0.0586,N/A,N/A,0.5000,5,6,0.17
423,0.5176,1.0000,0.0176,N/A,N/A,0.5000,5,6,0.19
424,0.6354,1.0000,0.0354,N/A,N/A,0.4000,4,5,0.15
425,0.4412,1.0000,0.0412,N/A,N/A,0.6000,6,4,0.19
426,0.6752,1.0000,0.0752,N/A,N/A,0.4000,4,6,0.14
427,0.6499,1.0000,0.0499,N/A,N/A,0.4000,4,4,0.14
428,0.5976,0.7500,0.0476,N/A,N/A,0.2000,2,3,0.12
429,0.7818,1.0000,0.0818,N/A,N/A,0.3000,3,3,0.12
430,0.6201,1.0000,0.0201,N/A,N/A,0.4000,4,3,0.15
431,0.5786,0.7500,0.0286,N/A,N/A,0.2000,2,3,0.15
432,0.7526,1.0000,0.0526,N/A,N/A,0.3000,3,3,0.11
433,0.9033,1.0000,0.1033,N/A,N/A,0.2000,2,3,0.10
434,0.6843,1.0000,0.0843,N/A,N/A,0.4000,4,2,0.13
435,0.4942,0.7500,0.0442,N/A,N/A,0.3000,3,3,0.14
436,0.5863,1.0000,0.0863,N/A,N/A,0.5000,5,4,0.14
437,0.8497,1.0000,0.0497,N/A,N/A,0.2000,2,5,0.12
438,0.5300,1.0000,0.0300,N/A,N/A,0.5000,5,2,0.17
439,0.6220,0.8000,0.0220,N/A,N/A,0.2000,2,4,0.13
440,0.4925,0.6667,0.0258,N/A,N/A,0.2000,2,2,0.13
441,0.2201,0.6667,0.0535,N/A,N/A,0.5000,5,2,0.18
442,0.5001,0.8333,0.0667,N/A,N/A,0.4000,4,5,0.15
443,0.5399,1.0000,0.0399,N/A,N/A,0.5000,5,5,0.17
444,0.5655,1.0000,0.0655,N/A,N/A,0.5000,5,5,0.16
445,0.6080,1.0000,0.0080,N/A,N/A,0.4000,4,5,0.16
446,0.4074,0.7500,0.0574,N/A,N/A,0.4000,4,3,0.16
447,0.2281,0.8000,0.0281,N/A,N/A,0.6000,6,4,0.19
448,0.2422,0.7143,0.0279,N/A,N/A,0.5000,5,5,0.20
449,0.5486,1.0000,0.0486,N/A,N/A,0.5000,5,7,0.16
450,0.6182,1.0000,0.0182,N/A,N/A,0.4000,4,5,0.16
451,-0.1202,0.2500,0.0298,N/A,N/A,0.4000,4,1,0.20
452,0.3922,0.8571,0.0351,N/A,N/A,0.5000,5,6,0.16
453,0.7441,1.0000,0.0441,N/A,N/A,0.3000,3,6,0.14
454,0.3063,0.6667,0.0396,N/A,N/A,0.4000,4,2,0.17
455,0.5288,1.0000,0.0288,N/A,N/A,0.5000,5,5,0.18
456,0.9912,1.0000,0.0912,N/A,N/A,0.1000,1,5,0.10
457,0.7372,1.0000,0.0372,N/A,N/A,0.3000,3,1,0.12
458,0.4171,1.0000,0.0171,N/A,N/A,0.6000,6,3,0.21
459,0.7518,0.8333,0.0184,N/A,N/A,0.1000,1,5,0.12
460,0.6301,1.0000,0.0301,N/A,N/A,0.4000,4,2,0.17
461,0.3189,0.5000,0.0189,N/A,N/A,0.2000,2,2,0.16
462,0.4984,0.7500,0.0484,N/A,N/A,0.3000,3,3,0.15
463,0.3837,0.7500,0.0337,N/A,N/A,0.4000,4,3,0.16
464,0.7794,1.0000,0.0794,N/A,N/A,0.3000,3,5,0.12
465,0.4416,1.0000,0.0416,N/A,N/A,0.6000,6,3,0.17
466,0.4895,0.6667,0.0228,N/A,N/A,0.2000,2,4,0.15
467,0.6556,1.0000,0.0556,N/A,N/A,0.4000,4,4,0.14
468,0.1895,0.7500,0.0395,N/A,N/A,0.6000,6,3,0.19
469,0.6112,1.0000,0.0112,N/A,N/A,0.4000,4,7,0.16
470,0.4502,0.7500,0.1002,N/A,N/A,0.4000,4,3,0.14
471,0.6855,1.0000,0.0855,N/A,N/A,0.4000,4,5,0.13
472,0.4507,1.0000,0.0507,N/A,N/A,0.6000,6,4,0.18
473,0.5312,1.0000,0.0312,N/A,N/A,0.5000,5,6,0.17
474,-0.0706,0.8000,0.0294,N/A,N/A,0.9000,9,4,0.24
475,0.4103,0.9000,0.0103,N/A,N/A,0.5000,5,9,0.21
476,0.4824,0.8333,0.0491,N/A,N/A,0.4000,4,5,0.15
477,0.5954,1.0000,0.0954,N/A,N/A,0.5000,5,5,0.13
478,0.6458,1.0000,0.0458,N/A,N/A,0.4000,4,5,0.14
479,0.4310,1.0000,0.0310,N/A,N/A,0.6000,6,4,0.18
480,0.3048,0.6667,0.0381,N/A,N/A,0.4000,4,4,0.19
481,0.3036,0.6667,0.0370,N/A,N/A,0.4000,4,4,0.19
482,0.3747,0.8333,0.0413,N/A,N/A,0.5000,5,5,0.16
483,0.6327,1.0000,0.0327,N/A,N/A,0.4000,4,6,0.16
484,0.6525,1.0000,0.0525,N/A,N/A,0.4000,4,4,0.14
485,0.3931,0.7500,0.0431,N/A,N/A,0.4000,4,3,0.16
486,0.3345,0.8000,0.0345,N/A,N/A,0.5000,5,4,0.20
487,0.4796,0.8333,0.0462,N/A,N/A,0.4000,4,5,0.16
488,0.1200,0.8000,0.0200,N/A,N/A,0.7000,7,4,0.27
489,0.5445,1.0000,0.0445,N/A,N/A,0.5000,5,8,0.16
490,0.6224,0.8000,0.0224,N/A,N/A,0.2000,2,4,0.15
491,0.4005,0.6667,0.0338,N/A,N/A,0.3000,3,2,0.16
492,0.7788,1.0000,0.0788,N/A,N/A,0.3000,3,4,0.12
493,0.8158,1.0000,0.0158,N/A,N/A,0.2000,2,3,0.14
494,0.0317,0.5000,0.0317,N/A,N/A,0.5000,5,1,0.21
495,0.3709,0.8333,0.0376,N/A,N/A,0.5000,5,5,0.19
496,0.5504,1.0000,0.0504,N/A,N/A,0.5000,5,6,0.17
497,0.3308,0.8000,0.0308,N/A,N/A,0.5000,5,4,0.20
498,0.4403,1.0000,0.0403,N/A,N/A,0.6000,6,6,0.19
499,0.6441,1.0000,0.0441,N/A,N/A,0.4000,4,6,0.14
500,0.3291,1.0000,0.0291,N/A,N/A,0.7000,7,4,0.21
501,0.3829,0.8571,0.0258,N/A,N/A,0.5000,5,6,0.20
502,0.1182,0.5000,0.0182,N/A,N/A,0.4000,4,3,0.22
503,0.5016,0.8571,0.0445,N/A,N/A,0.4000,4,6,0.19
504,0.2165,0.6000,0.0165,N/A,N/A,0.4000,4,3,0.20
505,0.6435,1.0000,0.0435,N/A,N/A,0.4000,4,6,0.15
506,0.4757,1.0000,0.0757,N/A,N/A,0.6000,6,4,0.15
507,0.3627,0.8333,0.0294,N/A,N/A,0.5000,5,5,0.20
508,0.3451,0.8333,0.0118,N/A,N/A,0.5000,5,5,0.20
509,-0.0059,0.6667,0.0274,N/A,N/A,0.7000,7,4,0.23
510,0.3986,0.6667,0.0319,N/A,N/A,0.3000,3,6,0.20
511,0.3338,1.0000,0.0338,N/A,N/A,0.7000,7,6,0.20
512,0.3263,1.0000,0.0263,N/A,N/A,0.7000,7,7,0.20
513,0.4918,0.8571,0.0347,N/A,N/A,0.4000,4,6,0.19
514,0.2443,0.8000,0.0443,N/A,N/A,0.6000,6,4,0.17
515,0.1829,0.8571,0.0258,N/A,N/A,0.7000,7,6,0.23
516,0.3517,0.8750,0.0767,N/A,N/A,0.6000,6,7,0.15
517,0.4524,1.0000,0.0524,N/A,N/A,0.6000,6,7,0.17
518,0.4830,0.8333,0.0497,N/A,N/A,0.4000,4,5,0.15
519,0.6633,1.0000,0.0633,N/A,N/A,0.4000,4,5,0.13
520,0.4252,1.0000,0.0252,N/A,N/A,0.6000,6,4,0.20
521,0.1683,0.8333,0.0350,N/A,N/A,0.7000,7,5,0.23
522,0.2276,1.0000,0.0276,N/A,N/A,0.8000,8,8,0.22
523,0.0051,0.8750,0.0301,N/A,N/A,0.9000,9,7,0.27
524,0.4518,0.9000,0.0518,N/A,N/A,0.5000,5,9,0.19
525,0.3231,1.0000,0.0231,N/A,N/A,0.7000,7,6,0.20
526,0.6539,1.0000,0.0539,N/A,N/A,0.4000,4,7,0.14
527,0.7595,1.0000,0.0595,N/A,N/A,0.3000,3,4,0.12
528,0.3369,1.0000,0.0369,N/A,N/A,0.7000,7,3,0.21
529,0.2537,1.0000,0.0537,N/A,N/A,0.8000,8,7,0.21
530,0.4129,0.8750,0.0379,N/A,N/A,0.5000,5,7,0.18
531,0.0601,0.8333,0.0268,N/A,N/A,0.8000,8,5,0.26
532,0.4292,1.0000,0.0292,N/A,N/A,0.6000,6,9,0.19
533,0.7332,1.0000,0.0332,N/A,N/A,0.3000,3,6,0.13
534,0.7422,1.0000,0.0422,N/A,N/A,0.3000,3,3,0.15
535,0.5361,1.0000,0.0361,N/A,N/A,0.5000,5,3,0.18
