timestamp,server,dataset
13,11,2
13,14,33
13,22,32
13,21,32
13,13,2
13,21,33
13,11,70
13,5,66
13,16,66
13,7,66
13,13,70
13,7,71
13,15,66
13,17,42
13,1,42
13,12,42
13,23,42
13,16,33
13,12,38
13,5,38
13,2,38
13,12,11
13,1,38
13,11,66
13,10,38
13,11,38
13,12,35
13,10,20
13,13,66
13,9,35
13,10,66
13,12,66
13,5,33
13,11,32
13,9,33
13,11,33
13,2,20
13,0,20
13,9,20
13,1,20
13,12,20
13,22,71
13,7,33
13,4,33
13,13,33
13,21,71
13,7,32
13,4,32
13,0,33
13,3,33
13,12,33
13,8,33
13,3,32
13,10,70
13,9,32
13,2,66
13,0,35
13,10,35
13,11,35
13,13,35
13,8,66
13,1,39
13,13,32
13,2,70
13,13,72
13,9,66
13,0,66
13,9,70
13,6,70
13,12,70
13,2,67
13,9,72
13,1,66
13,5,39
13,15,33
13,8,39
13,11,69
13,15,39
13,25,39
13,17,39
13,11,42
13,13,42
13,13,69
13,16,39
13,21,48
13,7,39
13,10,2
13,13,48
13,9,48
13,0,48
13,7,48
13,4,48
13,3,48
13,22,48
13,9,3
13,6,42
13,14,39
13,2,42
13,10,42
13,9,42
14,2,17
14,13,15
14,13,14
14,13,1
14,6,17
14,1,17
14,5,17
14,14,17
14,16,17
14,20,17
14,10,19
14,5,18
14,6,18
14,8,18
14,7,18
14,2,18
14,11,14
14,13,18
14,11,18
14,10,14
14,12,14
14,1,19
14,10,15
14,6,15
14,10,18
14,0,15
14,13,9
14,13,27
14,5,15
14,2,15
14,0,18
14,12,15
14,1,15
14,12,18
14,9,18
14,11,15
14,11,9
14,0,17
14,0,26
14,9,26
14,6,26
14,10,26
14,15,14
14,13,26
14,11,26
14,2,14
14,0,14
14,6,14
14,11,21
14,18,14
14,2,27
14,17,27
14,8,14
14,14,14
14,15,27
14,18,27
14,0,27
14,14,27
14,13,21
14,16,27
14,7,27
14,5,14
14,1,14
14,1,21
14,12,21
14,5,25
14,9,25
14,10,21
14,1,27
14,4,18
14,1,1
14,2,1
14,8,17
14,11,3
14,11,1
14,0,1
14,9,1
14,10,3
14,6,1
14,4,1
14,7,1
14,12,1
14,8,1
14,5,1
14,10,1
14,9,17
14,3,18
14,12,9
14,9,9
14,0,9
14,9,14
14,9,27
14,1,18
14,10,9
14,15,18
14,14,18
14,17,18
14,16,18
14,3,26
14,8,25
14,7,25
14,1,26
14,13,3
14,4,26
14,16,26
14,15,26
14,13,25
14,11,25
14,0,28
14,11,28
14,4,25
14,13,28
14,0,25
14,2,25
14,16,25
14,3,25
14,14,25
14,6,25
14,15,25
14,18,25
14,11,19
14,12,26
14,8,26
14,12,25
14,10,25
14,1,25
14,20,25
14,8,27
14,5,27
14,13,19
14,8,28
14,12,28
14,9,28
14,14,28
14,2,29
14,12,29
14,6,29
14,10,29
14,0,29
14,1,29
14,5,29
14,8,29
14,13,29
14,11,29
14,11,27
14,6,27
14,10,27
14,5,26
14,6,19
14,2,26
14,7,26
14,12,27
14,13,30
14,11,30
14,12,30
14,8,30
14,5,7
14,1,7
14,2,7
14,8,7
14,10,7
14,11,0
14,12,7
14,13,0
14,14,30
14,13,13
14,9,13
14,11,7
14,13,7
14,11,13
14,7,13
14,4,13
14,0,13
14,13,31
14,11,31
14,2,2
14,8,2
14,16,2
14,15,2
14,3,2
14,0,16
14,11,16
14,13,16
14,10,16
14,5,2
14,8,0
14,5,0
14,7,0
14,2,0
14,6,0
14,0,0
14,12,0
14,9,0
14,10,0
14,13,12
14,1,12
14,3,0
14,11,12
14,1,0
14,15,0
14,16,0
14,17,0
14,4,0
14,14,0
14,7,2
14,1,2
14,9,6
14,6,6
14,2,11
14,6,11
14,5,11
14,0,11
14,18,11
14,14,11
14,1,11
14,16,11
14,15,11
14,14,6
14,5,6
14,1,6
14,0,6
14,2,6
14,10,6
14,8,6
14,11,6
14,12,6
14,13,6
14,13,10
14,11,10
14,13,11
14,11,11
14,12,2
14,9,2
14,12,11
14,10,11
14,12,13
14,3,13
14,15,13
14,16,13
14,5,13
14,17,6
14,18,6
14,16,6
14,7,6
14,12,8
14,10,2
14,0,2
14,0,10
14,11,2
14,9,10
14,7,10
14,12,10
14,6,10
14,10,10
14,13,2
14,5,10
14,3,10
14,16,10
14,2,10
14,1,10
14,4,10
14,13,8
14,11,8
14,10,8
14,8,11
14,8,8
14,6,8
14,14,8
14,2,8
14,1,8
14,2,23
14,16,23
14,5,23
14,1,23
14,8,23
14,6,23
14,15,23
14,0,23
14,8,16
14,9,23
14,12,23
14,10,23
14,11,23
14,13,22
14,9,22
14,18,9
14,16,16
14,5,16
14,7,16
14,3,16
14,2,16
14,6,9
14,7,9
14,5,9
14,4,16
14,1,16
14,3,9
14,13,4
14,11,4
14,12,17
14,10,17
14,11,17
14,13,17
14,13,5
14,9,3
14,8,3
14,0,5
14,6,5
14,10,5
14,9,4
14,12,4
14,6,4
14,10,4
14,9,5
14,0,4
14,2,9
14,1,9
14,8,9
14,20,9
14,11,20
14,16,9
14,2,4
14,1,24
14,9,24
14,7,4
14,15,3
14,16,3
14,7,3
14,6,3
14,1,3
14,6,24
14,4,4
14,15,4
14,14,3
14,5,4
14,18,3
14,4,3
14,16,4
14,14,4
14,17,4
14,1,4
14,8,24
14,0,3
14,0,24
14,2,24
14,12,16
14,12,3
14,5,24
14,13,24
14,6,16
14,11,24
14,3,22
14,9,16
14,12,24
14,15,9
14,10,24
14,14,9
14,4,9
14,19,9
14,2,3
14,7,22
14,5,3
14,4,22
14,13,23
14,8,4
15,9,37
15,14,9
15,10,63
15,14,63
15,11,14
15,13,20
15,13,14
15,12,37
15,12,63
15,1,63
15,6,63
15,7,37
15,5,37
15,2,63
15,8,63
15,0,37
15,2,17
15,5,26
15,1,26
15,4,26
15,3,26
15,12,26
15,2,26
15,17,25
15,20,25
15,3,25
15,7,17
15,4,25
15,1,17
15,18,25
15,14,17
15,11,63
15,5,17
15,0,17
15,8,17
15,6,17
15,13,2
15,7,26
15,10,26
15,0,26
15,11,2
15,10,2
15,16,17
15,10,25
15,9,17
15,10,17
15,11,17
15,13,17
15,13,5
15,11,5
15,12,14
15,10,14
15,0,5
15,9,5
15,6,5
15,10,5
15,11,20
15,12,17
15,0,14
15,13,26
15,11,26
15,13,37
15,9,26
15,6,26
15,8,14
15,9,14
15,1,14
15,3,9
15,10,9
15,13,25
15,11,25
15,9,9
15,15,9
15,12,9
15,16,9
15,4,9
15,6,37
15,0,9
15,5,25
15,8,25
15,0,25
15,13,13
15,2,9
15,1,9
15,5,9
15,1,37
15,2,37
15,15,37
15,16,37
15,7,9
15,6,9
15,8,9
15,7,25
15,9,25
15,14,37
15,9,13
15,11,9
15,26,37
15,25,37
15,17,37
15,13,9
15,3,37
15,22,37
15,27,37
15,21,37
15,29,37
15,23,37
15,19,37
15,28,37
15,9,2
15,24,37
15,0,2
15,1,2
15,2,2
15,12,2
15,3,2
15,12,25
15,3,13
15,13,63
15,5,2
15,11,37
15,16,25
15,6,25
15,14,25
15,2,25
15,1,25
15,15,25
15,18,37
15,7,2
15,5,13
15,4,13
15,11,13
15,8,37
15,12,13
15,21,13
15,10,13
15,16,13
15,15,13
15,10,37
15,8,2
15,30,37
15,20,37
15,4,37
15,0,13
15,7,13
15,0,27
15,13,52
15,11,52
15,7,16
15,15,16
15,3,16
15,2,16
15,4,16
15,12,16
15,10,16
15,6,16
15,9,16
15,9,0
15,10,0
15,0,16
15,11,16
15,13,21
15,11,21
15,10,21
15,0,0
15,6,0
15,2,21
15,8,21
15,14,21
15,5,21
15,12,21
15,1,21
15,13,16
15,15,3
15,6,3
15,1,7
15,8,7
15,14,7
15,5,7
15,16,3
15,14,3
15,13,11
15,2,7
15,11,11
15,10,11
15,12,11
15,8,11
15,5,11
15,11,0
15,13,0
15,2,11
15,6,11
15,1,11
15,9,11
15,7,11
15,16,11
15,14,11
15,0,11
15,18,11
15,15,11
15,1,3
15,13,27
15,12,3
15,4,3
15,18,3
15,3,3
15,16,4
15,5,4
15,4,4
15,17,4
15,1,4
15,11,88
15,8,3
15,7,3
15,0,3
15,2,3
15,13,88
15,14,27
15,5,3
15,16,0
15,15,0
15,3,0
15,4,0
15,8,0
15,1,0
15,2,0
15,5,0
15,12,0
15,7,0
15,10,12
15,1,12
15,12,12
15,11,12
15,13,12
15,11,7
15,16,10
15,1,10
15,4,10
15,12,10
15,10,10
15,7,10
15,5,10
15,6,10
15,9,10
15,0,10
15,11,10
15,13,29
15,13,10
15,11,29
15,6,29
15,11,27
15,10,29
15,5,29
15,1,29
15,0,29
15,12,29
15,10,7
15,12,7
15,13,7
15,6,65
15,20,65
15,25,65
15,24,65
15,16,65
15,18,65
15,15,65
15,0,65
15,1,65
15,14,65
15,9,65
15,13,3
15,13,4
15,11,4
15,12,30
15,10,1
15,6,1
15,8,30
15,4,1
15,12,1
15,1,1
15,7,1
15,11,30
15,10,30
15,0,1
15,9,1
15,9,3
15,10,3
15,13,1
15,11,3
15,5,30
15,16,30
15,0,30
15,1,30
15,18,30
15,14,30
15,11,1
15,9,4
15,13,30
15,6,4
15,32,72
15,0,72
15,16,72
15,10,72
15,8,72
15,31,72
15,10,88
15,4,72
15,11,72
15,3,72
15,21,72
15,8,88
15,9,88
15,6,88
15,12,88
15,22,72
15,12,72
15,11,19
15,13,19
15,10,19
15,6,19
15,4,18
15,1,18
15,7,4
15,10,18
15,1,19
15,0,19
15,14,19
15,5,19
15,5,18
15,8,19
15,2,19
15,12,19
15,8,18
15,2,18
15,3,18
15,16,18
15,8,4
15,6,18
15,17,88
15,23,88
15,16,88
15,21,22
15,5,24
15,8,24
15,6,24
15,12,24
15,0,24
15,2,24
15,9,24
15,1,24
15,22,22
15,10,24
15,14,88
15,11,24
15,18,88
15,13,24
15,3,22
15,11,31
15,4,22
15,7,22
15,9,22
15,13,23
15,20,88
15,15,88
15,4,88
15,13,65
15,12,4
15,0,4
15,7,65
15,5,65
15,13,31
15,12,65
15,8,65
15,11,65
15,10,65
15,2,65
15,10,4
15,1,88
15,11,18
15,9,18
15,0,18
15,13,72
15,2,4
15,12,18
15,9,72
15,7,72
15,7,18
15,13,18
15,2,88
15,5,88
15,7,88
15,13,22
15,11,23
15,10,23
15,0,23
15,0,88
15,12,23
15,9,23
15,8,23
15,6,23
15,1,23
15,15,23
15,5,23
15,16,23
15,15,86
15,1,8
15,18,8
15,5,8
15,16,8
15,14,8
15,9,28
15,18,27
15,0,6
15,17,27
15,20,75
15,16,27
15,13,75
15,6,28
15,16,28
15,12,27
15,5,27
15,8,27
15,13,6
15,10,6
15,15,27
15,14,28
15,10,15
15,12,75
15,2,75
15,6,15
15,6,27
15,13,15
15,12,28
15,9,8
15,0,8
15,8,28
15,0,15
15,2,15
15,20,6
15,6,6
15,8,6
15,14,75
15,1,15
15,9,75
15,17,15
15,1,75
15,17,75
15,16,15
15,9,15
15,8,15
15,16,75
15,18,75
15,7,75
15,6,75
15,10,27
15,15,75
15,17,6
15,15,6
15,16,6
15,30,6
15,11,75
15,2,27
15,1,27
15,6,8
15,9,6
15,7,6
15,1,6
15,5,6
15,11,15
15,7,27
15,11,8
15,18,6
15,13,28
15,13,8
15,0,28
15,11,28
15,10,8
15,12,15
15,9,27
15,2,6
15,12,6
15,8,8
15,12,8
15,5,15
15,11,6
15,10,75
15,14,6
15,8,75
15,5,75
15,0,75
15,2,8
16,17,6
16,18,4
16,7,6
16,4,3
16,1,3
16,7,3
16,18,6
16,15,3
16,7,27
16,14,27
16,16,27
16,12,17
16,14,6
16,5,6
16,9,6
16,0,3
16,17,27
16,1,27
16,4,4
16,0,27
16,15,27
16,18,27
16,16,4
16,14,4
16,4,65
16,24,65
16,14,3
16,20,65
16,30,65
16,8,28
16,8,8
16,5,0
16,11,8
16,13,8
16,11,28
16,13,6
16,10,8
16,2,0
16,6,8
16,11,9
16,15,0
16,0,15
16,12,15
16,2,15
16,5,15
16,6,6
16,17,0
16,16,0
16,14,0
16,7,0
16,8,0
16,3,0
16,1,0
16,4,0
16,0,26
16,9,26
16,6,26
16,15,4
16,2,26
16,7,26
16,5,26
16,2,8
16,14,8
16,1,8
16,13,9
16,12,8
16,5,27
16,15,25
16,20,25
16,3,25
16,1,25
16,4,25
16,18,25
16,8,27
16,12,27
16,12,28
16,9,28
16,17,4
16,2,27
16,9,27
16,11,4
16,11,6
16,14,28
16,7,4
16,5,4
16,9,3
16,9,5
16,13,31
16,16,65
16,11,31
16,0,5
16,13,22
16,9,22
16,2,37
16,10,24
16,3,22
16,11,24
16,25,37
16,16,37
16,13,24
16,9,37
16,2,4
16,1,4
16,14,37
16,13,23
16,7,22
16,4,22
16,5,23
16,9,23
16,2,23
16,15,23
16,8,37
16,5,37
16,11,14
16,6,5
16,8,23
16,1,23
16,11,23
16,15,65
16,12,5
16,12,23
16,10,23
16,0,23
16,13,14
16,6,23
16,9,24
16,1,65
16,10,4
16,12,4
16,6,4
16,9,4
16,0,65
16,8,65
16,12,65
16,5,65
16,2,65
16,25,65
16,9,65
16,6,65
16,1,24
16,0,4
16,13,65
16,0,24
16,6,24
16,8,24
16,2,24
16,5,24
16,12,24
16,1,37
16,6,37
16,21,22
16,8,3
16,8,4
16,2,3
16,10,65
16,11,65
16,12,3
16,5,3
16,13,18
16,16,18
16,14,18
16,4,18
16,1,18
16,3,18
16,13,17
16,11,17
16,1,19
16,12,19
16,13,5
16,10,17
16,10,19
16,6,19
16,2,6
16,11,19
16,0,6
16,13,19
16,1,6
16,3,26
16,4,26
16,12,26
16,8,26
16,8,18
16,7,65
16,2,18
16,9,14
16,7,18
16,2,14
16,8,14
16,6,18
16,5,18
16,14,65
16,18,65
16,1,26
16,11,18
16,0,18
16,9,18
16,10,18
16,12,18
16,10,14
16,13,37
16,15,26
16,12,14
16,11,20
16,4,37
16,24,37
16,15,18
16,17,18
16,11,5
16,15,14
16,0,14
16,5,14
16,6,14
16,1,14
16,18,14
16,10,5
16,14,14
16,6,25
16,0,13
16,12,13
16,3,13
16,2,9
16,1,9
16,11,13
16,7,25
16,8,25
16,5,25
16,0,2
16,9,25
16,13,13
16,9,13
16,10,2
16,7,13
16,4,13
16,11,37
16,13,15
16,11,2
16,11,15
16,11,26
16,9,9
16,12,9
16,20,37
16,15,37
16,30,37
16,7,37
16,18,37
16,0,9
16,11,10
16,13,10
16,11,29
16,10,29
16,6,29
16,12,29
16,1,29
16,0,29
16,2,29
16,5,29
16,8,29
16,6,10
16,3,10
16,9,10
16,1,10
16,16,10
16,5,10
16,4,10
16,7,10
16,13,29
16,0,10
16,12,10
16,10,10
16,2,10
16,2,17
16,8,2
16,7,9
16,6,9
16,5,9
16,12,25
16,15,2
16,2,2
16,1,2
16,3,2
16,5,2
16,7,2
16,0,1
16,10,3
16,12,6
16,12,30
16,11,30
16,8,17
16,0,17
16,9,17
16,7,1
16,8,1
16,16,9
16,20,9
16,13,30
16,3,9
16,18,9
16,14,9
16,19,9
16,4,9
16,1,1
16,12,1
16,5,1
16,2,1
16,4,1
16,11,25
16,10,25
16,15,9
16,1,12
16,6,1
16,9,1
16,11,12
16,10,1
16,13,12
16,13,25
16,11,7
16,8,30
16,13,7
16,6,27
16,13,1
16,11,3
16,11,1
16,9,2
16,12,2
16,10,27
16,1,17
16,20,17
16,5,17
16,14,17
16,6,17
16,18,30
16,14,30
16,11,27
16,8,9
16,0,0
16,11,21
16,9,0
16,0,37
16,1,15
16,12,37
16,13,21
16,10,16
16,0,16
16,11,16
16,13,16
16,10,26
16,6,0
16,10,15
16,13,4
16,6,15
16,18,3
16,6,3
16,10,6
16,8,6
16,12,0
16,13,3
16,5,16
16,7,16
16,3,16
16,1,16
16,8,16
16,2,16
16,4,16
16,6,16
16,9,16
16,12,16
16,10,9
16,10,0
16,10,37
16,11,11
16,12,7
16,10,11
16,12,11
16,8,11
16,2,7
16,2,25
16,8,7
16,13,11
16,10,7
16,16,25
16,15,11
16,1,11
16,18,11
16,0,11
16,14,11
16,13,2
16,13,0
16,13,28
16,0,28
16,6,11
16,5,7
16,5,11
16,11,0
16,2,11
16,13,26
16,18,7
16,1,7
16,1,21
16,15,13
16,16,13
16,10,21
16,12,21
16,5,13
16,14,25
16,13,27
16,0,25
17,14,43
17,10,47
17,6,47
17,16,43
17,13,58
17,11,47
17,12,58
17,0,43
17,11,4
17,9,43
17,10,45
17,13,47
17,0,58
17,11,58
17,10,58
17,9,58
17,3,60
17,13,5
17,7,60
17,13,4
17,10,61
17,1,61
17,21,60
17,13,45
17,22,60
17,12,35
17,11,61
17,13,61
17,4,60
17,10,5
17,9,5
17,6,5
17,13,60
17,9,60
17,11,38
17,1,64
17,5,64
17,14,64
17,7,64
17,16,64
17,12,64
17,0,64
17,10,64
17,6,64
17,9,35
17,11,35
17,9,64
17,8,64
17,2,64
17,17,64
17,10,38
17,1,38
17,7,35
17,6,35
17,15,64
17,12,38
17,11,64
17,7,43
17,0,5
17,15,43
17,1,58
17,11,45
17,2,58
17,8,58
17,7,58
17,6,58
17,13,64
17,2,38
17,0,35
17,10,35
17,16,35
17,6,39
17,12,39
17,13,41
17,11,41
17,2,41
17,1,41
17,10,41
17,13,2
17,8,41
17,15,40
17,14,44
17,17,44
17,4,44
17,1,40
17,9,40
17,6,40
17,5,33
17,16,33
17,8,33
17,17,40
17,16,40
17,8,40
17,15,33
17,1,33
17,14,33
17,21,33
17,21,32
17,22,32
17,12,40
17,10,40
17,11,40
17,13,40
17,2,40
17,5,40
17,11,39
17,10,39
17,13,39
17,3,35
17,1,35
17,2,35
17,4,35
17,13,48
17,9,48
17,17,35
17,0,48
17,13,38
17,10,2
17,13,42
17,11,42
17,7,48
17,9,42
17,1,42
17,12,42
17,23,42
17,6,42
17,2,42
17,10,42
17,17,42
17,4,48
17,2,39
17,3,48
17,0,39
17,9,39
17,8,35
17,21,48
17,22,48
17,11,2
17,5,46
17,9,46
17,11,44
17,10,31
17,1,46
17,8,46
17,13,35
17,13,44
17,12,44
17,0,44
17,10,44
17,5,37
17,1,39
17,6,37
17,13,32
17,5,39
17,16,46
17,15,46
17,0,46
17,13,6
17,2,46
17,25,43
17,24,43
17,20,43
17,18,43
17,6,43
17,13,31
17,12,47
17,1,47
17,0,47
17,16,47
17,8,47
17,5,47
17,9,47
17,2,47
17,17,47
17,13,46
17,11,46
17,12,46
17,10,46
17,11,31
17,13,49
17,9,49
17,4,49
17,3,49
17,4,32
17,8,62
17,0,62
17,1,62
17,10,62
17,2,62
17,12,62
17,11,62
17,13,62
17,12,33
17,3,33
17,0,33
17,3,32
17,15,39
17,14,39
17,16,39
17,7,39
17,25,39
17,8,39
17,7,49
17,21,49
17,17,39
17,6,46
17,3,37
17,2,37
17,4,37
17,9,3
17,1,37
17,14,46
17,6,44
17,16,37
17,15,37
17,8,37
17,2,46
17,11,32
17,7,32
17,7,33
17,11,33
17,4,33
17,8,44
17,16,44
17,9,33
17,15,44
17,2,44
17,13,33
17,5,62
17,9,44
17,7,44
17,1,44
17,5,44
17,5,35
17,0,4
17,9,4
17,9,32
17,17,62
17,11,80
17,13,80
17,8,80
17,6,80
17,12,80
17,2,80
17,9,13
17,13,50
17,11,50
17,11,69
17,13,69
17,12,11
17,17,58
17,16,58
17,5,58
17,14,58
17,15,58
17,13,27
17,0,9
17,13,25
17,1,80
17,0,80
17,10,80
17,9,80
17,5,80
17,14,80
17,11,12
17,17,54
17,3,53
17,5,54
17,11,53
17,7,53
17,4,53
17,9,53
17,13,53
17,11,21
17,6,54
17,10,54
17,12,54
17,1,54
17,2,54
17,16,53
17,8,54
17,22,53
17,21,53
17,8,67
17,12,67
17,13,20
17,1,67
17,11,20
17,2,68
17,12,68
17,0,68
17,1,68
17,10,68
17,11,68
17,1,50
17,12,50
17,10,50
17,9,52
17,0,52
17,12,52
17,10,52
17,11,52
17,13,52
17,11,37
17,9,69
17,12,69
17,0,69
17,2,69
17,13,68
17,7,70
17,8,70
17,14,70
17,15,70
17,0,70
17,1,69
17,13,71
17,9,71
17,4,71
17,3,71
17,13,74
17,10,55
17,12,55
17,9,26
17,13,37
17,9,75
17,12,75
17,9,78
17,5,78
17,14,78
17,2,78
17,0,78
17,15,78
17,18,78
17,8,78
17,12,78
17,1,78
17,10,78
17,13,77
17,11,77
17,2,77
17,10,77
17,11,78
17,1,77
17,13,78
17,2,55
17,11,55
17,11,74
17,10,74
17,13,75
17,15,74
17,8,74
17,5,74
17,11,26
17,13,55
17,2,74
17,12,74
17,6,74
17,6,27
17,10,27
17,13,26
17,9,74
17,0,74
17,1,74
17,12,77
17,8,77
17,6,77
17,8,55
17,2,79
17,11,34
17,10,79
17,6,79
17,1,79
17,12,79
17,10,34
17,0,79
17,12,34
17,2,34
17,5,79
17,9,79
17,17,79
17,8,79
17,8,34
17,5,34
17,9,34
17,15,34
17,1,34
17,11,79
17,11,76
17,13,79
17,13,76
17,13,34
17,11,27
17,12,76
17,0,28
17,16,55
17,15,55
17,1,55
17,13,9
17,5,55
17,14,55
17,0,76
17,1,76
17,18,55
17,9,76
17,5,76
17,20,76
17,9,55
17,0,55
17,14,76
17,6,55
17,11,9
17,20,55
17,6,76
17,10,76
17,2,57
17,12,57
17,9,57
17,10,57
17,11,57
17,13,57
17,6,57
17,8,76
17,2,76
17,17,57
17,10,69
17,13,51
17,10,37
17,0,37
17,10,67
17,11,67
17,13,81
17,13,67
17,9,37
17,9,81
17,4,81
17,7,81
17,11,81
17,3,81
17,21,81
17,22,81
17,16,81
17,13,63
17,11,70
17,11,24
17,9,22
17,13,70
17,13,65
17,14,66
17,18,66
17,19,66
17,5,66
17,16,66
17,7,66
17,15,66
17,17,82
17,12,82
17,1,43
17,9,82
17,0,82
17,11,82
17,13,82
17,13,85
17,5,43
17,8,43
17,6,45
17,12,45
17,11,85
17,1,85
17,2,43
17,12,43
17,15,45
17,8,45
17,9,45
17,7,37
17,12,37
17,12,30
17,13,3
17,2,45
17,1,45
17,14,45
17,13,43
17,11,43
17,13,84
17,11,84
17,11,63
17,12,84
17,1,84
17,10,84
17,8,84
17,5,84
17,15,84
17,2,84
17,10,43
17,8,82
17,10,82
17,6,82
17,16,82
17,2,82
17,1,82
17,10,65
17,10,66
17,12,66
17,11,66
17,13,66
17,22,71
17,21,71
17,13,72
17,10,20
17,2,66
17,8,66
17,1,66
17,2,67
17,14,67
17,0,66
17,9,66
17,2,70
17,0,20
17,2,20
17,1,20
17,12,20
17,12,70
17,9,70
17,6,70
17,9,20
17,10,70
17,16,51
17,14,51
17,8,51
17,15,51
17,5,51
17,1,51
17,2,51
17,10,51
17,12,51
17,11,51
17,13,54
17,11,54
17,9,72
17,12,72
17,1,70
17,7,71
17,11,71
17,5,70
21,14,28
21,16,28
21,12,27
21,5,27
21,6,63
21,1,63
21,5,21
21,11,37
21,2,21
21,13,6
21,5,63
21,13,28
21,0,28
21,11,28
21,9,28
21,12,28
21,0,65
21,6,65
21,0,25
21,2,25
21,6,25
21,18,65
21,15,25
21,1,25
21,2,63
21,8,63
21,14,65
21,15,65
21,9,65
21,16,65
21,25,65
21,16,25
21,8,28
21,20,25
21,3,25
21,18,25
21,14,25
21,4,25
21,11,6
21,12,21
21,8,21
21,5,30
21,17,27
21,14,30
21,15,27
21,11,26
21,18,27
21,16,27
21,9,27
21,14,27
21,7,27
21,1,30
21,0,27
21,18,37
21,8,30
21,13,26
21,10,30
21,11,30
21,13,30
21,12,30
21,0,26
21,10,26
21,9,26
21,7,26
21,2,27
21,5,26
21,4,26
21,1,26
21,3,26
21,1,27
21,12,26
21,13,37
21,8,27
21,2,26
21,6,26
21,12,63
21,5,23
21,10,23
21,11,25
21,8,23
21,13,25
21,6,23
21,15,23
21,2,37
21,1,37
21,5,37
21,9,37
21,0,37
21,7,37
21,10,24
21,21,22
21,22,22
21,1,24
21,15,37
21,16,37
21,5,24
21,9,24
21,6,24
21,12,24
21,14,37
21,0,24
21,11,24
21,13,24
21,13,22
21,9,22
21,7,22
21,4,22
21,3,22
21,11,31
21,2,24
21,13,65
21,8,37
21,13,31
21,5,29
21,6,37
21,11,23
21,12,23
21,6,29
21,11,29
21,13,29
21,0,23
21,10,29
21,12,29
21,1,29
21,13,23
21,10,65
21,11,65
21,12,65
21,5,25
21,8,25
21,9,25
21,20,37
21,11,63
21,30,37
21,13,52
21,11,52
21,4,37
21,5,65
21,7,65
21,13,21
21,11,21
21,10,21
21,1,21
21,14,63
21,1,65
21,7,25
21,10,37
21,13,27
21,10,25
21,8,65
21,2,65
21,12,25
21,19,37
21,28,37
21,12,37
21,22,37
21,27,37
21,3,37
21,23,37
21,21,37
21,24,37
21,26,37
21,11,27
21,13,63
21,10,27
21,25,37
21,17,37
21,29,37
21,6,27
21,10,63
21,12,6
21,10,6
21,9,72
21,13,72
21,6,18
21,0,18
21,12,18
21,9,18
21,11,18
21,11,14
21,13,18
21,13,14
21,7,72
21,12,14
21,10,14
21,7,18
21,8,18
21,10,18
21,5,18
21,4,18
21,2,18
21,1,18
21,3,18
21,16,18
21,32,72
21,31,72
21,16,72
21,0,72
21,5,72
21,8,72
21,0,14
21,1,14
21,11,20
21,22,72
21,12,72
21,21,72
21,3,72
21,11,72
21,5,19
21,4,72
21,14,19
21,2,19
21,13,19
21,11,19
21,10,19
21,6,19
21,12,19
21,8,19
21,1,19
21,13,5
21,11,4
21,11,17
21,13,17
21,11,5
21,20,88
21,18,88
21,15,88
21,16,88
21,23,88
21,17,88
21,4,88
21,7,88
21,14,88
21,0,88
21,1,88
21,9,88
21,5,88
21,2,88
21,2,4
21,6,88
21,10,4
21,9,3
21,9,5
21,0,5
21,10,5
21,6,5
21,2,3
21,8,3
21,12,4
21,0,4
21,6,4
21,9,4
21,1,17
21,16,17
21,14,17
21,7,17
21,2,17
21,13,1
21,11,3
21,11,1
21,9,17
21,6,17
21,0,17
21,10,1
21,9,1
21,0,1
21,6,1
21,7,1
21,12,1
21,1,1
21,10,3
21,8,17
21,5,17
21,13,3
21,13,4
21,12,17
21,10,17
21,8,88
21,8,9
21,5,9
21,15,9
21,11,12
21,1,12
21,12,12
21,2,12
21,10,12
21,13,12
21,6,9
21,7,9
21,1,9
21,2,9
21,7,13
21,11,13
21,13,13
21,9,13
21,13,75
21,11,75
21,13,15
21,11,15
21,10,15
21,6,15
21,12,15
21,12,75
21,8,15
21,5,15
21,1,15
21,17,15
21,0,15
21,2,15
21,10,75
21,8,75
21,2,75
21,6,75
21,14,75
21,5,75
21,9,75
21,10,9
21,12,9
21,0,9
21,9,9
21,17,75
21,20,75
21,1,75
21,18,75
21,0,75
21,7,75
21,16,75
21,15,75
21,13,9
21,11,9
21,13,20
21,2,11
21,8,11
21,6,11
21,5,11
21,12,11
21,10,11
21,11,11
21,13,11
21,21,13
21,14,11
21,5,13
21,15,11
21,1,11
21,4,13
21,12,13
21,3,13
21,0,13
21,13,10
21,11,10
21,6,10
21,5,10
21,9,10
21,0,10
21,12,10
21,10,10
21,7,10
21,0,11
21,18,11
21,16,11
21,15,13
21,13,16
21,11,16
21,0,16
21,9,16
21,10,16
21,6,16
21,7,16
21,12,16
21,15,16
21,2,16
21,16,13
21,12,3
21,12,88
21,10,2
21,10,88
21,0,2
21,12,8
21,6,8
21,8,8
21,2,8
21,5,8
21,1,8
21,30,6
21,11,2
21,13,8
21,9,6
21,1,6
21,8,6
21,2,6
21,10,8
21,13,2
21,16,6
21,18,6
21,20,6
21,1,0
21,4,0
21,2,0
21,3,0
21,15,0
21,5,0
21,8,0
21,16,0
21,1,4
21,7,0
21,12,0
21,12,2
21,3,2
21,1,2
21,8,2
21,7,2
21,2,2
21,11,7
21,13,7
21,0,0
21,16,4
21,5,4
21,7,4
21,17,6
21,7,6
21,0,6
21,14,6
21,5,6
21,1,3
21,15,3
21,6,3
